lic_no,patron_nm,descr,eff_date,exp_date,descr,work_phn_no,dba_nm,compute_0009,compute_0010,long_descr
0022440,COLLEEN M HUMPHREYS,Liquor On Sale - Sunday,4/30/1995 00:00:00,4/30/2016 00:00:00,Active            ,6517765090,SHERWOOD LOUNGE,1418 WHITE BEAR AVE N ,"ST PAUL, MN 55106-2403",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140002414,SIDHE BREWING CO,Liquor On Sale - Sunday,4/30/2015 00:00:00,4/30/2016 00:00:00,Active            ,6125543776,SIDHE BREWING CO,990 PAYNE AVE ,"ST PAUL, MN 55130-3902",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20110001774,SKARDA'S BAR LLC,Liquor On Sale - Sunday,10/1/2011 00:00:00,10/1/2016 00:00:00,Active            ,6512240658,SKARDA'S,728 ARMSTRONG AVE ,"ST PAUL, MN 55102-3804",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20000003940,SKINNER'S PUB INC,Liquor On Sale - Sunday,11/1/2000 00:00:00,11/1/2016 00:00:00,Active Pending Ren,6512281947,SKINNER'S PUB,919 RANDOLPH AVE ,"ST PAUL, MN 55102-3345",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0015513,ST PAUL CURLING CLUB INC,Liquor On Sale - Sunday,1/16/2005 00:00:00,12/14/2015 00:00:00,Active Pending Ren,6512247408,ST PAUL CURLING CLUB,470 SELBY AVE ,"ST PAUL, MN 55102-1727",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20060003599,PAUL'S LOUNGE LLC,Liquor On Sale - Sunday,12/22/2006 00:00:00,12/9/2015 00:00:00,Active Pending Ren,6517741099,ST PAUL SALOON,1045 HUDSON ROAD ,"ST PAUL, MN 55106-6106",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20100004148,MUELLER ENTERTAINMENT HOLDINGS LLC,Liquor On Sale - Sunday,12/15/2010 00:00:00,8/23/2016 00:00:00,Active            ,6512332165,STATION 280,2554 COMO AVE STE 7,"ST PAUL, MN 55108",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20000000083,SUN RAY LANES INC,Liquor On Sale - Sunday,2/1/2000 00:00:00,2/1/2016 00:00:00,Active            ,6517353222,SUN RAY LANES,2245 HUDSON ROAD ,"ST PAUL, MN 55119-4130",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016326,LEO GADBOIS,Liquor On Sale - Sunday,7/19/1996 00:00:00,1/31/2016 00:00:00,Active            ,6512219157,SWEENEY'S SALOON,96 DALE ST N ,"ST PAUL, MN 55102-2039",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140001008,CPSP INC,Liquor On Sale - Sunday,8/25/2014 00:00:00,8/25/2016 00:00:00,Active            ,,SWEET PEA'S,472 SNELLING AVE S ,"ST PAUL, MN 55105-2147",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20050000511,MATAB INC,Liquor On Sale - Sunday,4/19/2005 00:00:00,4/19/2016 00:00:00,Active            ,6512246373,SWEETWATER GRILL & BAR & BANQUET,161 ST ANTHONY AVE ,"ST PAUL, MN 55103-2382",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0094203,TAVERN ON GRAND INC,Liquor On Sale - Sunday,7/2/1990 00:00:00,7/1/2016 00:00:00,Active            ,6512289030,TAVERN ON GRAND,656 GRAND AVE ,"ST PAUL, MN 55105-3402",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20060003441,JEFFERSON AVENUE INVESTMENTS INC,Liquor On Sale - Sunday,12/28/2006 00:00:00,12/28/2015 00:00:00,Active            ,6512276315,TAVERN ON THE AVENUE,825 JEFFERSON AVE ,"ST PAUL, MN 55102-3249",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016396,P L A B INC,Liquor On Sale - Sunday,11/24/1993 00:00:00,1/31/2016 00:00:00,Active            ,6514885773,TED'S RECREATION,1084 LARPENTEUR AVE W ,"ST PAUL, MN 55113-6508",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20080003229,THE BULLDOG LOWERTOWN INC,Liquor On Sale - Sunday,10/1/2008 00:00:00,10/1/2016 00:00:00,Active            ,6512210750,THE BULLDOG RESTAURANT,237 6TH ST E ,"ST PAUL, MN 55114-1717",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20040000032,CHERRY'S MINNEHAHA TAVERN INC,Liquor On Sale - Sunday,2/4/2004 00:00:00,1/31/2016 00:00:00,Active            ,6517766676,THE CHERRY PIT,735 WHITE BEAR AVE N ,"ST PAUL, MN 55106-4309",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0043940,THE UNIVERSITY CLUB OF ST PAUL,Liquor On Sale - Sunday,8/1/1992 00:00:00,1/31/2016 00:00:00,Active            ,6512245845,THE COMMODORE,79 WESTERN AVE N ,"ST PAUL, MN 55102-4601",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0094551,THE FITZGERALD THEATER CO,Liquor On Sale - Sunday,4/6/2001 00:00:00,6/30/2016 00:00:00,Active            ,6512901275,THE FITZGERALD THEATER CO,10 EXCHANGE ST E ,"ST PAUL, MN 55101-2220",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20040004132,ANVIL PROPERTIES INC,Liquor On Sale - Sunday,10/6/2004 00:00:00,9/29/2016 00:00:00,Active            ,6514896310,THE FOUNDRY PUB,1201 JACKSON ST ,"ST PAUL, MN 55117-4611",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20070000211,ZIEGLER ENTERPRISES INC,Liquor On Sale - Sunday,2/16/2007 00:00:00,2/16/2016 00:00:00,Active            ,6512929421,THE GLOCKENSPIEL RESTAURANT,605 7TH ST W ,"ST PAUL, MN 55102-2920",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20050004074,THE HAPPY GNOME LLC,Liquor On Sale - Sunday,11/23/2005 00:00:00,11/15/2015 00:00:00,Active Pending Ren,6512872018,THE HAPPY GNOME,498 SELBY AVE ,"ST PAUL, MN 55102-1727",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20040002826,EQUITY SERVICES OF ST PAUL INC,Liquor On Sale - Sunday,10/18/2005 00:00:00,10/18/2016 00:00:00,Active            ,6514894656,THE KLUB HAUS,1079 RICE ST ,"ST PAUL, MN 55117-4920",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20150000044,LEXINGTON RESTAURANT GROUP LLC,Liquor On Sale - Sunday,3/7/2015 00:00:00,3/7/2016 00:00:00,Pending           ,6512225878,THE LEXINGTON,1096 GRAND AVE ,"ST PAUL, MN 55105-3001",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20030000566,THE LIFFEY LLC,Liquor On Sale - Sunday,8/1/2012 00:00:00,3/6/2016 00:00:00,Active            ,6515561416,THE LIFFEY,175 7TH ST W ,"ST PAUL, MN 55102-2520",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20020002501,MUDDY PIG INC,Liquor On Sale - Sunday,6/26/2002 00:00:00,6/15/2016 00:00:00,Active            ,6512541030,THE MUDDY PIG,162 DALE ST N ,"ST PAUL, MN 55102-2028",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20150001092,THE OX CART ALE HOUSE LLC,Liquor On Sale - Sunday,6/22/2015 00:00:00,5/7/2016 00:00:00,Active            ,6517568909,THE OX CART ALE HOUSE,255 6TH ST E ,"ST PAUL, MN 55101",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140001613,"EAGLE STREET GRILLE, INC",Liquor On Sale - Sunday,12/5/2014 00:00:00,8/1/2016 00:00:00,Active Pending Ren,6513306002,THE SALT CELLAR LLC,173 WESTERN AVE N ,"ST PAUL, MN 55103-2017",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016384,859 RANDOLPH AVE CORP,Liquor On Sale - Sunday,3/10/1993 00:00:00,4/28/2016 00:00:00,Active            ,6512247433,THE SPOT BAR,859 RANDOLPH AVE ,"ST PAUL, MN 55102-3418",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0013412,350 MARKET STREET LLC,Liquor On Sale - Sunday,4/1/1989 00:00:00,7/1/2016 00:00:00,Active            ,6512929292,THE ST PAUL HOTEL,350 MARKET ST ,"ST PAUL, MN 55102-1430",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20070004398,THE STRIP CLUB MEAT & FISH LLC,Liquor On Sale - Sunday,1/1/2008 00:00:00,1/1/2016 00:00:00,Active            ,6517936247,THE STRIP CLUB MEAT & FISH,378 MARIA AVE ,"ST PAUL, MN 55106-5191",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20130004840,TURF CLUB LLC,Liquor On Sale - Sunday,12/16/2013 00:00:00,1/1/2016 00:00:00,Active            ,6123388388,THE TURF CLUB,1601 UNIVERSITY AVE W ,"ST PAUL, MN 55104-3820",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0014348,THE UNIVERSITY CLUB OF ST PAUL,Liquor On Sale - Sunday,8/16/1988 00:00:00,1/31/2016 00:00:00,Active            ,6512221751,THE UNIVERSITY CLUB OF ST PAUL,420 SUMMIT AVE ,"ST PAUL, MN 55102-2624",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
19990002357,GRAND AMERICAN RESTAURANT CO,Liquor On Sale - Sunday,5/14/1999 00:00:00,5/14/2016 00:00:00,Active            ,6512912525,THE WILD ONION,788 GRAND AVE ,"ST PAUL, MN 55105-3306",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016211,WALMONT INC,Liquor On Sale - Sunday,2/14/1995 00:00:00,1/31/2016 00:00:00,Active            ,6516904747,TIFFANY LOUNGE,2051 FORD PKWY ,"ST PAUL, MN 55116-1932",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20110002214,TIN CUPS LLC,Liquor On Sale - Sunday,9/12/2011 00:00:00,7/15/2016 00:00:00,Active            ,6514877967,TIN CUP BAR & RESTAURANT,1220 RICE ST ,"ST PAUL, MN 55117-4539",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20130005302,TIN WHISKERS BREWING COMPANY LLC,Liquor On Sale - Sunday,9/17/2014 00:00:00,9/27/2016 00:00:00,Active            ,,TIN WHISKERS BREWING COMPANY,125 9TH ST E UNIT 127,"ST PAUL, MN 55101-2246",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20070001103,WEST SEVENTH STREET PARTNERS LLC,Liquor On Sale - Sunday,4/10/2007 00:00:00,3/10/2016 00:00:00,Active            ,6512929916,TOM REID'S HOCKEY CITY PUB,258 7TH ST W ,"ST PAUL, MN 55102-2523",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140000653,TONGUE IN CHEEK LLC,Liquor On Sale - Sunday,6/18/2014 00:00:00,6/18/2016 00:00:00,Active            ,6518886148,TONGUE IN CHEEK,987 PAYNE AVE ,"ST PAUL, MN 55130-3901",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016111,TOWN & COUNTRY CLUB OF ST PAUL MINNESOTA,Liquor On Sale - Sunday,12/20/1996 00:00:00,2/29/2016 00:00:00,Active            ,6516467121,TOWN & COUNTRY CLUB,300 MISSISSIPPI RIVER BLVD N ,"ST PAUL, MN 55104-5607",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0077104,TOWN HOUSE COUNTRY INC,Liquor On Sale - Sunday,2/1/1988 00:00:00,5/1/2016 00:00:00,Active            ,6516467087,TOWN HOUSE,1415 UNIVERSITY AVE W ,"ST PAUL, MN 55104-4003",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140001195,VIET TRADE USA CORP LTD,Liquor On Sale - Sunday,12/23/2014 00:00:00,12/1/2015 00:00:00,Active Pending Ren,,TRACKS BAR & GRILL,1964 UNIVERSITY AVE W ,"ST PAUL, MN 55104-3432",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20130000063,ITALIAN FARE INC,Liquor On Sale - Sunday,2/13/2013 00:00:00,12/31/2015 00:00:00,Active            ,6512224050,TRATTORIA DA VINCI,400 SIBLEY ST UNIT 190,"ST PAUL, MN 55101",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20070003867,KIB PROPERTIES INC,Liquor On Sale - Sunday,12/21/2007 00:00:00,12/21/2015 00:00:00,Active Pending Ren,6516463536,TREND BAR,1537 UNIVERSITY AVE W ,"ST PAUL, MN 55104-3905",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140000679,URBAN GROWLER BREWING CO LLC,Liquor On Sale - Sunday,5/13/2014 00:00:00,5/13/2016 00:00:00,Active            ,6125011128,URBAN GROWLER BREWING CO,2325 ENDICOTT ST UNIT 11,"ST PAUL, MN 55114",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140002976,DAKOTA COOKS LLC,Liquor On Sale - Sunday,12/30/2014 00:00:00,10/1/2016 00:00:00,Active            ,6513321010,VIEUX CARRE,408 ST PETER ST ,"ST PAUL, MN 55102-1130",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016290,ANDCHI INC,Liquor On Sale - Sunday,12/27/1993 00:00:00,2/29/2016 00:00:00,Active            ,6517723355,VOGEL'S LOUNGE,1112 ARCADE ST ,"ST PAUL, MN 55106-2614",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016320,W A FROST & CO INC,Liquor On Sale - Sunday,2/18/1997 00:00:00,11/22/2015 00:00:00,Active Pending Ren,6512245715,W A FROST AND COMPANY,374 SELBY AVE ,"ST PAUL, MN 55102-1825",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140000255,WABASHA BREWING COMPANY LLC,Liquor On Sale - Sunday,8/26/2015 00:00:00,12/1/2015 00:00:00,Active Pending Ren,6127196059,WABASHA BREWING COMPANY,429 WABASHA ST S ,"ST PAUL, MN 55107-1126",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0023846,215 WABASHA PROPERTIES INC,Liquor On Sale - Sunday,12/14/1994 00:00:00,12/14/2015 00:00:00,Active Pending Ren,6512241191,WABASHA STREET CAVES,215 WABASHA ST S ,"ST PAUL, MN 55107-1805",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20120000549,E S B FOOD AND DRINK LLC,Liquor On Sale - Sunday,11/7/2012 00:00:00,11/7/2015 00:00:00,Active Pending Ren,6513488181,WARD 6,858 PAYNE AVE ,"ST PAUL, MN 55130-4177",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140003742,THE TERRACE AT IRIS PARK LLC,Liquor On Sale - Sunday,3/15/2015 00:00:00,3/15/2016 00:00:00,Active            ,6516328856,WATTERS PUB,502 LYNNHURST AVE E ,"ST PAUL, MN 55104-3406",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20110004604,THE PALACE OF ST PAUL LLC,Liquor On Sale - Sunday,12/1/2011 00:00:00,12/1/2015 00:00:00,Active Pending Ren,6512248181,WILD TYMES,33 7TH PLACE W ,"ST PAUL, MN 55102",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0096027,RICHARD A DEFOE ENTERPRISES INC,Liquor On Sale - Sunday,6/4/1997 00:00:00,6/4/2016 00:00:00,Active            ,6514898466,WILEBSKI'S BLUES SALOON,1638 RICE ST ,"ST PAUL, MN 55117-3756",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0050287,CHEL KEV INC,Liquor On Sale - Sunday,9/1/1994 00:00:00,9/14/2016 00:00:00,Active            ,6512243155,WILLARD'S LIQUORS,738 THOMAS AVE ,"ST PAUL, MN 55104-2745",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20140003000,TWIN CITY BEER BARONS LLC,Liquor On Sale - Sunday,12/8/2014 00:00:00,12/8/2015 00:00:00,Pending           ,,WORLD OF BEER,356 SIBLEY ST ,"ST PAUL, MN 55101",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20000003747,SAINT PAUL ARENA COMPANY LLC,Liquor On Sale - Sunday,9/1/2000 00:00:00,7/1/2016 00:00:00,Active            ,6516026023,XCEL ENERGY/RIVERCENTRE/ROY WILKINS,199 KELLOGG BLVD W ,"ST PAUL, MN 55102",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
0016348,YARUSSO BROTHERS INC,Liquor On Sale - Sunday,1/25/1994 00:00:00,1/31/2016 00:00:00,Active            ,6517764848,YARUSSO BROTHERS,637 PAYNE AVE ,"ST PAUL, MN 55130-4541",For the sale of liquor by the glass for consumption on the premises on Sunday.  {establishment must also have a Liquor On Sale license}
20150003528,CHURCH OF ST MARK,Liquor On Sale - Temporary,10/24/2015 00:00:00,10/24/2015 00:00:00,Active            ,6516443380,CHURCH OF ST MARK,2001 DAYTON AVE,"ST PAUL, MN 55104","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150003196,GERMANIC AMERICAN INSTITUTE,Liquor On Sale - Temporary,10/24/2015 00:00:00,10/24/2015 00:00:00,Active            ,6512227027,GERMANIC AMERICAN INSTITUTE,301 SUMMIT AVE,"ST PAUL, MN 55102-2118","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150003184,GIVE US WINGS,Liquor On Sale - Temporary,11/7/2015 00:00:00,11/7/2015 00:00:00,Active            ,6517895606,GIVE US WINGS,450 SYNDICATE ST N STE 290,"ST PAUL, MN 55104","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150002478,HIGHLAND CATHOLIC SCHOOL,Liquor On Sale - Temporary,4/30/2016 00:00:00,4/30/2016 00:00:00,Active            ,6516902477,HIGHLAND CATHOLIC SCHOOL,2017 BOHLAND AVE,"ST PAUL, MN 55116-1911","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150003054,NOVA CLASSICAL ACADEMY,Liquor On Sale - Temporary,11/7/2015 00:00:00,11/7/2015 00:00:00,Pending           ,6512096320,NOVA CLASSICAL ACADEMY,1455 VICTORIA WAY,"ST PAUL, MN 55102","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150003482,PUBLIC ART SAINT PAUL,Liquor On Sale - Temporary,11/20/2015 00:00:00,11/20/2015 00:00:00,Active            ,6512900921,PUBLIC ART SAINT PAUL,351 KELLOGG BLVD E,"ST PAUL, MN 55101","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20150003268,ST PAUL AREA CHAMBER OF COMMERCE ,Liquor On Sale - Temporary,12/10/2015 00:00:00,12/10/2015 00:00:00,Active            ,6512652771,ST PAUL AREA CHAMBER OF COMMERCE,401 ROBERT ST N STE 150,"ST PAUL, MN 55101","LC409.25 - A club or charitable, religious or other nonprofit organization in existence for at least (3) years may obtain an on-sale license to sell intoxicating liquor for consumption on the licensees premises only and in connection with a social event within the city sponsored by the licensee.  The license may provide that the licensee may contract for intoxicating liquor catering services with the holder of a full year on-sale intoxicating liquor license issued by the city."
20010004112,HISTORY THEATRE INC,Liquor On Sale - Theater,9/17/2001 00:00:00,9/17/2016 00:00:00,Active            ,6512924321,GREAT AMERICAN HISTORY THEATRE,30 10TH ST E ,"ST PAUL, MN 55101-2205",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
20030001053,MOUNDS THEATRE CO,Liquor On Sale - Theater,1/1/2011 00:00:00,1/1/2016 00:00:00,Active            ,6517722253,MOUNDS THEATRE CO,1029 HUDSON ROAD ,"ST PAUL, MN 55106-6106",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
0016280,ORDWAY CENTER FOR THE PERFORMING ARTS,Liquor On Sale - Theater,2/15/2001 10:50:04,1/31/2016 00:00:00,Active            ,6512823000,ORDWAY CENTER FOR THE PERFORMING ARTS,345 WASHINGTON ST ,"ST PAUL, MN 55102-1419",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
20080002145,PARK SQUARE THEATRE,Liquor On Sale - Theater,11/21/2008 00:00:00,9/1/2016 00:00:00,Active            ,6512917005,PARK SQUARE THEATRE,20 7TH PLACE W ,"ST PAUL, MN 55102",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
20020002129,PADELFORD PACKET BOAT CO,Liquor On Sale - Theater,6/27/2003 00:00:00,5/1/2016 00:00:00,Active            ,6512271100,SHOWBOAT,115 HARRIET ISLAND ROAD ,"ST PAUL, MN 55117-4606",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
0094551,THE FITZGERALD THEATER CO,Liquor On Sale - Theater,4/6/2001 00:00:00,6/30/2016 00:00:00,Active            ,6512901275,THE FITZGERALD THEATER CO,10 EXCHANGE ST E ,"ST PAUL, MN 55101-2220",Minnesota Statute 340A.404 subd. 2b  This license authorizes sales on all days of the week to holders of tickets for performances presented by the theater and to members of the nonprofit corporation holding the license and to their guests.
0061437,ARCADE PHALEN AMERICAN LEGION POST #577,Liquor On Sale-Club 201-500 Mbrs - B,8/30/2006 00:00:00,8/31/2016 00:00:00,Active Pending Ren,6517718778,ARCADE PHALEN AMERICAN LEGION POST #577,1129 ARCADE ST ,"ST PAUL, MN 55106-2613",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has 201-500 members.
0015513,ST PAUL CURLING CLUB INC,Liquor On Sale-Club 501-1000 Mbrs - C,1/16/2005 00:00:00,12/14/2015 00:00:00,Active Pending Ren,6512247408,ST PAUL CURLING CLUB,470 SELBY AVE ,"ST PAUL, MN 55102-1727",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has 501-1000 members.
20040002826,EQUITY SERVICES OF ST PAUL INC,Liquor On Sale-Club 501-1000 Mbrs - C,10/18/2005 00:00:00,10/18/2016 00:00:00,Active            ,6514894656,THE KLUB HAUS,1079 RICE ST ,"ST PAUL, MN 55117-4920",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has 501-1000 members.
0097716,CLUB MILTON INC,Liquor On Sale-Club under 200 Mbrs - A,10/1/1990 00:00:00,7/1/2016 00:00:00,Active            ,6512281218,CLUB MILTON INC,334 MILTON ST N ,"ST PAUL, MN 55104-5422",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has  under 200 members.
0091673,ST PAUL ORDER OF EAGLES AERIE #33,Liquor On Sale-Club under 200 Mbrs - A,10/1/2005 00:00:00,10/21/2016 00:00:00,Active Pending Ren,6517715404,FRATERNAL ORDER OF EAGLES,287 MARIA AVE ,"ST PAUL, MN 55106-6225",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has  under 200 members.
20140003433,THE LEX INC,Liquor On Sale-Club under 200 Mbrs - A,11/24/2014 14:31:44,11/24/2015 14:29:12,Pending           ,6513003331,THE LEX,976 CONCORDIA AVE ,"ST PAUL, MN 55104-5419",The sale of liquor by the glass for consumption on the premises only to bonafide members and guests.  Clubs are organizations with more than 50 members which has been in existence for at least 3 years and has  under 200 members.
